,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,Fleet use only,,,2023-01-10,,ELEC,Private,1552,1999-10-15,LG,E,,LADWP - Harbor Generating Station,,2023-02-15T22:45:41Z,UTILITY,200-8,33.770508,-118.265628,Wilmington,At B St,,CA,161 N Island Ave,90744,US,,,,,,,,,,,,['J1772'],,,10.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
1,private,Fleet use only,,,2023-01-10,,ELEC,Private,25171,2019-04-01,LG,E,,LADWP - Wilmington District Yard,,2023-02-15T22:45:41Z,UTILITY,200-8,33.773005,-118.265821,Wilmington,,,CA,315 N Island Ave,90744,US,,,,,,,,,,,,['J1772'],,,8.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,private,Fleet use only,GOVERNMENT,,2023-01-10,,ELEC,Private - Government only,33180,2016-01-01,LG,E,,LADWP - Receiving Station C,,2023-02-15T22:45:41Z,UTILITY,200-8,33.799476,-118.257977,Wilmington,East of Wilmington Ave,,CA,900 E Lomita Blvd,90744,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,
3,public,24 hours daily,,,2023-01-10,,ELEC,Public,103798,2018-09-01,T,E,False,LADWP - West Denni Street,800-342-5397,2023-02-14T15:54:11Z,UTILITY,200-8,33.784942,-118.262959,Wilmington,,,CA,105 W Denni St,90744,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,144120,2019-08-28,,E,,817 N KING AVE,855-900-7584,2023-05-14T00:38:14Z,,GPS,33.779509,-118.275572,Los Angeles,,,CA,817 N KING AVE,90744,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1820'], 'posts': ['12308A']}"
5,public,24 hours daily,,,2023-05-14,2023-02-26,ELEC,TEMPORARILY UNAVAILABLE (Public),144121,2019-08-28,,T,,757 N FRIES AVE,855-900-7584,2023-05-14T00:38:14Z,,GPS,33.779214,-118.265053,Los Angeles,,,CA,757 N FRIES AVE,90744,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['1826'], 'posts': ['12314A']}"
6,public,24 hours daily,,,2023-01-10,,ELEC,Public,152133,2018-09-11,LG,E,False,LADWP - Wilmington,,2023-02-14T15:54:11Z,UTILITY,200-9,33.788779,-118.274557,Wilmington,,,CA,1306 N Wilmington Blvd,90744,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,153170,2020-01-30,,E,,1033 W Pacific Coast Hwy,888-356-8911,2023-05-14T01:04:02Z,,GPS,33.79057232,-118.2762064,Los Angeles,,,CA,1033 W Pacific Coast Hwy,90744,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10323']}
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,166803,2020-09-11,,E,,245 Pacific Coast Hwy,888-356-8911,2023-05-14T01:04:02Z,,GPS,33.79123812,-118.2606617,Wilmington,,,CA,245 Pacific Coast Hwy,90744,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10417']}
9,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-06-14,,ELEC,Public - Credit card at all times,220156,2022-05-20,P,E,False,Harbor College Parking,,2023-02-14T15:54:11Z,PARKING_GARAGE,GPS,33.7850424684513,-118.286273078423,Wilmington,,,CA,1599 W L St,90744,US,,,,,,,,,,,,['J1772'],,,4.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
10,public,24 hours daily,CREDIT_CARD_ALWAYS,A CREDIT D Debit M V,2023-04-06,,ELEC,Public - Credit card at all times,221272,2021-09-08,P,E,False,Avalon Lot 696,310-237-6883,2023-04-06T17:17:01Z,PARKING_LOT,GPS,33.7810044,-118.2650878,Wilmington,,,CA,835 N Avalon Blvd,90744,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,EVCS,https://evcs.com,,$0.49 per kWh,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
11,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-12-13,,ELEC,Public - Credit card at all times,237067,2022-11-29,P,E,False,City of Los Angeles - Lot 696,866-300-3827,2023-02-14T15:54:11Z,PARKING_LOT,GPS,33.7810977276309,-118.263054955572,Wimington,,,CA,835 N Avalon Blvd,90744,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,EVCS,https://evcs.com,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
